#,Date-Time (CEST/CET),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
165,05/09/2025 03:20:00,2.27,75.54,-1.61,,
166,05/09/2025 03:30:00,2.13,77.15,-1.45,,
167,05/09/2025 03:40:00,1.98,78.02,-1.45,,
168,05/09/2025 03:50:00,1.85,77.79,-1.61,,
169,05/09/2025 04:00:00,1.76,78.50,-1.57,,
170,05/09/2025 04:10:00,1.60,79.15,-1.62,,
171,05/09/2025 04:20:00,1.76,80.06,-1.31,,
172,05/09/2025 04:30:00,1.98,79.13,-1.25,,
173,05/09/2025 04:40:00,2.21,78.56,-1.13,,
174,05/09/2025 04:50:00,2.48,78.09,-0.94,,
175,05/09/2025 05:00:00,2.69,77.88,-0.78,,
176,05/09/2025 05:10:00,2.90,75.65,-0.97,,
177,05/09/2025 05:20:00,3.02,75.24,-0.93,,
178,05/09/2025 05:30:00,3.07,76.89,-0.58,,
179,05/09/2025 05:40:00,3.06,78.04,-0.39,,
180,05/09/2025 05:50:00,3.08,77.18,-0.53,,
181,05/09/2025 06:00:00,3.12,75.94,-0.71,,
182,05/09/2025 06:10:00,3.16,74.46,-0.93,,
183,05/09/2025 06:20:00,3.23,76.22,-0.55,,
184,05/09/2025 06:30:00,3.38,76.50,-0.35,,
185,05/09/2025 06:40:00,3.54,75.92,-0.30,,
186,05/09/2025 06:50:00,3.69,74.90,-0.35,,
187,05/09/2025 07:00:00,3.86,73.56,-0.43,,
188,05/09/2025 07:10:00,3.95,73.99,-0.26,,
189,05/09/2025 07:20:00,4.06,76.90,0.38,,
190,05/09/2025 07:30:00,4.21,71.57,-0.47,,
191,05/09/2025 07:40:00,4.53,75.38,0.56,,
192,05/09/2025 07:50:00,4.71,75.18,0.70,,
193,05/09/2025 08:00:00,4.86,73.25,0.48,,
194,05/09/2025 08:10:00,5.21,72.32,0.64,,
195,05/09/2025 08:20:00,5.60,73.52,1.25,,
196,05/09/2025 08:30:00,6.08,67.42,0.50,,
197,05/09/2025 08:40:00,6.63,65.35,0.60,,
198,05/09/2025 08:50:00,7.34,63.84,0.95,,
199,05/09/2025 09:00:00,7.99,61.42,1.03,,
200,05/09/2025 09:10:00,8.60,62.42,1.84,,
201,05/09/2025 09:20:00,9.02,58.92,1.43,,
202,05/09/2025 09:30:00,9.43,53.81,0.55,,
203,05/09/2025 09:40:00,9.93,48.53,-0.41,,
204,05/09/2025 09:50:00,10.73,51.01,1.01,,
205,05/09/2025 10:00:00,11.54,48.64,1.10,,
206,05/09/2025 10:10:00,12.00,46.75,0.97,,
207,05/09/2025 10:20:00,12.69,44.38,0.88,,
208,05/09/2025 10:30:00,12.95,39.14,-0.62,,
209,05/09/2025 10:40:00,13.16,41.83,0.49,,
210,05/09/2025 10:50:00,13.86,39.13,0.19,,
211,05/09/2025 11:00:00,14.31,39.48,0.73,,
212,05/09/2025 11:10:00,14.41,38.57,0.49,,
213,05/09/2025 11:20:00,14.47,37.66,0.21,,
214,05/09/2025 11:30:00,14.84,37.96,0.66,,
215,05/09/2025 11:40:00,14.96,37.07,0.43,,
216,05/09/2025 11:50:00,15.35,34.61,-0.17,,
217,05/09/2025 12:00:00,15.64,33.71,-0.27,,
218,05/09/2025 12:10:00,15.81,32.59,-0.59,,
219,05/09/2025 12:20:00,16.13,33.43,0.04,,
220,05/09/2025 12:30:00,16.32,31.59,-0.57,,
221,05/09/2025 12:40:00,16.82,31.72,-0.08,,
222,05/09/2025 12:50:00,16.85,30.51,-0.58,,
223,05/09/2025 13:00:00,16.75,31.49,-0.24,,
224,05/09/2025 13:10:00,16.61,30.82,-0.66,,
225,05/09/2025 13:20:00,16.59,33.33,0.41,,
226,05/09/2025 13:30:00,16.59,31.81,-0.24,,
227,05/09/2025 13:40:00,16.95,31.83,0.09,,
228,05/09/2025 13:50:00,16.80,32.46,0.22,,
229,05/09/2025 14:00:00,17.10,30.67,-0.29,,
230,05/09/2025 14:10:00,17.12,30.11,-0.53,,
231,05/09/2025 14:20:00,16.74,29.99,-0.91,,
232,05/09/2025 14:30:00,17.09,30.74,-0.27,,
233,05/09/2025 14:40:00,17.48,30.25,-0.16,,
234,05/09/2025 14:50:00,17.37,29.78,-0.47,,
235,05/09/2025 15:00:00,17.14,30.72,-0.24,,
236,05/09/2025 15:10:00,17.10,29.74,-0.72,,
237,05/09/2025 15:20:00,17.53,27.80,-1.27,,
238,05/09/2025 15:30:00,17.22,28.32,-1.28,,
239,05/09/2025 15:40:00,17.14,28.02,-1.50,,
240,05/09/2025 15:50:00,16.99,30.02,-0.68,,
241,05/09/2025 16:00:00,17.07,30.13,-0.57,,
242,05/09/2025 16:10:00,16.29,29.76,-1.41,,
243,05/09/2025 16:20:00,15.68,30.85,-1.45,,
244,05/09/2025 16:30:00,15.75,33.84,-0.12,,
245,05/09/2025 16:40:00,15.36,32.86,-0.87,,
246,05/09/2025 16:50:00,15.55,31.88,-1.12,,
247,05/09/2025 17:00:00,15.99,32.24,-0.58,,
248,05/09/2025 17:10:00,15.85,31.64,-0.96,,
249,05/09/2025 17:20:00,15.35,34.28,-0.30,,
250,05/09/2025 17:30:00,14.86,35.89,-0.10,,
251,05/09/2025 17:40:00,14.77,33.80,-1.00,,
252,05/09/2025 17:50:00,14.81,34.19,-0.81,,
253,05/09/2025 18:00:00,14.68,33.59,-1.17,,
254,05/09/2025 18:10:00,14.52,35.01,-0.74,,
255,05/09/2025 18:20:00,14.44,34.55,-1.00,,
256,05/09/2025 18:30:00,14.57,34.63,-0.85,,
257,05/09/2025 18:40:00,14.25,33.22,-1.70,,
258,05/09/2025 18:50:00,14.01,34.15,-1.54,,
259,05/09/2025 19:00:00,13.77,35.75,-1.12,,
260,05/09/2025 19:10:00,13.51,37.77,-0.61,,
261,05/09/2025 19:20:00,13.19,38.41,-0.66,,
262,05/09/2025 19:30:00,13.00,37.99,-0.98,,
263,05/09/2025 19:40:00,12.85,39.74,-0.49,,
264,05/09/2025 19:50:00,12.56,39.38,-0.88,,
265,05/09/2025 20:00:00,12.24,41.77,-0.36,,
266,05/09/2025 20:10:00,11.90,44.52,0.21,,
267,05/09/2025 20:20:00,11.40,47.35,0.60,,
268,05/09/2025 20:30:00,10.83,48.29,0.35,,
269,05/09/2025 20:40:00,10.26,50.74,0.51,,
270,05/09/2025 20:50:00,9.83,53.53,0.85,,
271,05/09/2025 21:00:00,9.30,52.09,-0.02,,
272,05/09/2025 21:10:00,9.00,55.07,0.47,,
273,05/09/2025 21:20:00,8.59,54.66,-0.01,,
274,05/09/2025 21:30:00,8.33,56.75,0.26,,
275,05/09/2025 21:40:00,8.13,56.74,0.07,,
276,05/09/2025 21:50:00,7.91,59.01,0.41,,
277,05/09/2025 22:00:00,7.64,58.67,0.07,,
278,05/09/2025 22:10:00,7.55,57.64,-0.26,,
279,05/09/2025 22:20:00,7.46,58.80,-0.07,,
280,05/09/2025 22:30:00,7.43,58.16,-0.25,,
281,05/09/2025 22:40:00,7.43,57.76,-0.35,,
282,05/09/2025 22:50:00,7.32,57.26,-0.57,,
283,05/09/2025 23:00:00,7.41,58.58,-0.16,,
284,05/09/2025 23:10:00,7.45,57.54,-0.37,,
285,05/09/2025 23:20:00,7.34,57.29,-0.54,,
286,05/09/2025 23:30:00,7.26,57.69,-0.52,,
287,05/09/2025 23:40:00,7.19,57.70,-0.59,,
288,05/09/2025 23:50:00,7.16,59.02,-0.30,,
289,05/10/2025 00:00:00,7.19,59.05,-0.26,,
290,05/10/2025 00:10:00,7.06,60.06,-0.15,,
291,05/10/2025 00:20:00,6.94,61.01,-0.05,,
292,05/10/2025 00:30:00,6.70,61.53,-0.16,,
293,05/10/2025 00:40:00,6.19,61.50,-0.66,,
294,05/10/2025 00:50:00,5.88,61.55,-0.93,,
295,05/10/2025 01:00:00,5.62,62.96,-0.87,,
296,05/10/2025 01:10:00,5.25,65.87,-0.61,,
297,05/10/2025 01:20:00,4.98,64.56,-1.14,,
298,05/10/2025 01:30:00,4.96,65.82,-0.89,,
299,05/10/2025 01:40:00,5.09,66.67,-0.59,,
300,05/10/2025 01:50:00,4.98,67.25,-0.58,,
301,05/10/2025 02:00:00,4.81,66.89,-0.82,,
302,05/10/2025 02:10:00,4.72,66.67,-0.94,,
303,05/10/2025 02:20:00,4.58,67.58,-0.90,,
304,05/10/2025 02:30:00,4.44,70.38,-0.47,,
305,05/10/2025 02:40:00,4.41,67.40,-1.09,,
306,05/10/2025 02:50:00,4.45,67.77,-0.98,,
307,05/10/2025 03:00:00,4.60,67.24,-0.94,,
308,05/10/2025 03:10:00,4.68,68.17,-0.68,,
309,05/10/2025 03:20:00,4.74,67.70,-0.72,,
310,05/10/2025 03:30:00,4.62,67.76,-0.82,,
311,05/10/2025 03:40:00,4.65,67.40,-0.86,,
312,05/10/2025 03:50:00,4.66,68.15,-0.70,,
313,05/10/2025 04:00:00,4.68,67.80,-0.75,,
314,05/10/2025 04:10:00,4.75,68.41,-0.57,,
315,05/10/2025 04:20:00,4.54,69.82,-0.49,,
316,05/10/2025 04:30:00,4.14,68.88,-1.06,,
317,05/10/2025 04:40:00,3.92,70.55,-0.94,,
318,05/10/2025 04:50:00,3.97,69.47,-1.10,,
319,05/10/2025 05:00:00,4.21,68.99,-0.97,,
320,05/10/2025 05:10:00,4.28,68.97,-0.90,,
321,05/10/2025 05:20:00,4.44,69.32,-0.68,,
322,05/10/2025 05:30:00,4.71,67.59,-0.77,,
323,05/10/2025 05:40:00,5.04,64.96,-1.00,,
324,05/10/2025 05:50:00,5.38,63.71,-0.94,,
325,05/10/2025 06:00:00,5.52,66.02,-0.32,,
326,05/10/2025 06:10:00,5.42,66.30,-0.35,,
327,05/10/2025 06:20:00,5.35,66.84,-0.31,,
328,05/10/2025 06:30:00,5.44,68.65,0.15,,
329,05/10/2025 06:40:00,5.69,65.25,-0.32,,
330,05/10/2025 06:50:00,6.01,65.46,0.03,,
331,05/10/2025 07:00:00,6.22,65.32,0.20,,
332,05/10/2025 07:10:00,6.41,66.83,0.70,,
333,05/10/2025 07:20:00,6.56,66.16,0.71,,
334,05/10/2025 07:30:00,6.72,63.68,0.33,,
335,05/10/2025 07:40:00,7.03,62.02,0.26,,
336,05/10/2025 07:50:00,7.45,60.35,0.28,,
337,05/10/2025 08:00:00,7.94,57.04,-0.03,,
338,05/10/2025 08:10:00,8.38,57.69,0.53,,
339,05/10/2025 08:20:00,8.75,58.32,1.03,,
340,05/10/2025 08:30:00,9.29,52.95,0.20,,
341,05/10/2025 08:40:00,9.87,51.16,0.26,,
342,05/10/2025 08:50:00,10.37,54.10,1.50,,
343,05/10/2025 09:00:00,10.86,53.87,1.90,,
344,05/10/2025 09:10:00,11.18,52.20,1.75,,
345,05/10/2025 09:20:00,11.62,52.29,2.18,,
346,05/10/2025 09:30:00,11.93,48.20,1.33,,
347,05/10/2025 09:40:00,12.25,44.19,0.42,,
348,05/10/2025 09:50:00,12.67,42.62,0.31,,
349,05/10/2025 10:00:00,13.04,42.07,0.46,,
350,05/10/2025 10:10:00,13.43,38.79,-0.31,,
351,05/10/2025 10:20:00,14.08,37.03,-0.37,,
352,05/10/2025 10:30:00,14.58,35.84,-0.37,,
353,05/10/2025 10:40:00,15.46,35.83,0.41,,
354,05/10/2025 10:50:00,15.84,34.95,0.39,,
355,05/10/2025 11:00:00,16.36,32.63,-0.09,,
356,05/10/2025 11:10:00,16.74,33.20,0.48,,
357,05/10/2025 11:20:00,17.03,35.16,1.53,,
358,05/10/2025 11:30:00,17.12,33.02,0.74,,
359,05/10/2025 11:40:00,17.30,30.88,-0.03,,
360,05/10/2025 11:50:00,17.26,32.45,0.62,,
361,05/10/2025 12:00:00,17.68,34.55,1.86,,
362,05/10/2025 12:10:00,18.65,31.08,1.23,,
363,05/10/2025 12:20:00,18.97,31.54,1.72,,
364,05/10/2025 12:30:00,19.51,32.97,2.81,,
365,05/10/2025 12:40:00,19.59,30.08,1.60,,
366,05/10/2025 12:50:00,19.25,30.80,1.63,,
367,05/10/2025 13:00:00,19.53,31.70,2.28,,
368,05/10/2025 13:10:00,19.90,30.74,2.17,,
369,05/10/2025 13:20:00,19.92,32.56,3.00,,
370,05/10/2025 13:30:00,20.49,28.78,1.76,,
371,05/10/2025 13:40:00,20.71,28.85,1.98,,
372,05/10/2025 13:50:00,20.94,29.23,2.37,,
373,05/10/2025 14:00:00,20.11,29.93,1.98,,
374,05/10/2025 14:10:00,20.41,31.07,2.76,,
375,05/10/2025 14:20:00,20.67,29.92,2.46,,
376,05/10/2025 14:30:00,20.60,28.97,1.94,,
377,05/10/2025 14:40:00,20.43,29.89,2.24,,
378,05/10/2025 14:50:00,20.78,31.38,3.22,,
379,05/10/2025 15:00:00,21.40,30.34,3.29,,
380,05/10/2025 15:10:00,21.23,30.98,3.44,,
381,05/10/2025 15:20:00,20.47,31.44,2.99,,
382,05/10/2025 15:30:00,20.49,30.95,2.78,,
383,05/10/2025 15:40:00,20.44,32.05,3.23,,
384,05/10/2025 15:50:00,20.52,32.48,3.49,,
385,05/10/2025 16:00:00,20.22,32.04,3.04,,
386,05/10/2025 16:10:00,19.47,32.66,2.65,,
387,05/10/2025 16:20:00,19.02,34.26,2.92,,
388,05/10/2025 16:30:00,18.74,35.88,3.33,,
389,05/10/2025 16:40:00,18.51,35.20,2.85,,
390,05/10/2025 16:50:00,18.58,33.86,2.38,,
391,05/10/2025 17:00:00,18.66,33.61,2.34,,
392,05/10/2025 17:10:00,18.85,35.52,3.29,,
393,05/10/2025 17:20:00,18.57,35.78,3.14,,
394,05/10/2025 17:30:00,18.20,34.63,2.36,,
395,05/10/2025 17:40:00,17.91,37.20,3.10,,
396,05/10/2025 17:50:00,17.99,36.53,2.92,,
397,05/10/2025 18:00:00,18.06,36.39,2.93,,
398,05/10/2025 18:10:00,18.04,36.04,2.77,,
399,05/10/2025 18:20:00,17.84,36.08,2.61,,
400,05/10/2025 18:30:00,17.97,36.77,2.99,,
401,05/10/2025 18:40:00,17.80,39.79,3.96,,
402,05/10/2025 18:50:00,17.48,40.01,3.75,,
403,05/10/2025 19:00:00,17.18,41.49,4.00,,
404,05/10/2025 19:10:00,16.87,42.03,3.91,,
405,05/10/2025 19:20:00,16.54,43.38,4.05,,
406,05/10/2025 19:30:00,16.25,44.83,4.26,,
407,05/10/2025 19:40:00,16.04,46.23,4.51,,
408,05/10/2025 19:50:00,15.80,47.73,4.74,,
409,05/10/2025 20:00:00,15.47,48.09,4.55,,
410,05/10/2025 20:10:00,15.15,48.56,4.40,,
411,05/10/2025 20:20:00,14.71,49.23,4.19,,
412,05/10/2025 20:30:00,14.24,50.31,4.06,,
413,05/10/2025 20:40:00,13.73,53.00,4.34,,
414,05/10/2025 20:50:00,13.22,54.21,4.19,,
415,05/10/2025 21:00:00,12.69,55.10,3.92,,
416,05/10/2025 21:10:00,12.23,57.41,4.08,,
417,05/10/2025 21:20:00,11.85,57.72,3.80,,
418,05/10/2025 21:30:00,11.56,59.01,3.84,,
419,05/10/2025 21:40:00,11.24,60.55,3.90,,
420,05/10/2025 21:50:00,11.01,61.41,3.88,,
421,05/10/2025 22:00:00,10.82,62.75,4.01,,
422,05/10/2025 22:10:00,10.73,63.36,4.06,,
423,05/10/2025 22:20:00,10.72,61.43,3.61,,
424,05/10/2025 22:30:00,10.66,62.75,3.86,,
425,05/10/2025 22:40:00,10.52,63.48,3.89,,
426,05/10/2025 22:50:00,10.44,63.26,3.77,,
427,05/10/2025 23:00:00,10.40,65.06,4.13,,
428,05/10/2025 23:10:00,10.24,67.26,4.45,,
429,05/10/2025 23:20:00,10.07,68.16,4.48,,
430,05/10/2025 23:30:00,9.93,69.33,4.59,,
431,05/10/2025 23:40:00,9.83,68.90,4.41,,
432,05/10/2025 23:50:00,9.77,69.79,4.53,,
433,05/11/2025 00:00:00,9.65,70.11,4.48,,
434,05/11/2025 00:10:00,9.59,71.01,4.61,,
435,05/11/2025 00:20:00,9.49,70.87,4.48,,
436,05/11/2025 00:30:00,9.33,72.11,4.58,,
437,05/11/2025 00:40:00,9.11,73.46,4.62,,
438,05/11/2025 00:50:00,8.82,74.70,4.58,,
439,05/11/2025 01:00:00,8.61,75.80,4.59,,
440,05/11/2025 01:10:00,8.48,77.20,4.73,,
441,05/11/2025 01:20:00,8.34,77.99,4.74,,
442,05/11/2025 01:30:00,8.18,79.13,4.79,,
443,05/11/2025 01:40:00,8.11,79.56,4.80,,
444,05/11/2025 01:50:00,8.08,79.85,4.82,,
445,05/11/2025 02:00:00,8.03,80.44,4.88,,
446,05/11/2025 02:10:00,7.90,80.95,4.85,,
447,05/11/2025 02:20:00,7.81,81.56,4.86,,
448,05/11/2025 02:30:00,7.62,82.01,4.76,,
449,05/11/2025 02:40:00,7.55,82.72,4.80,,
450,05/11/2025 02:50:00,7.61,82.68,4.86,,
451,05/11/2025 03:00:00,7.62,83.04,4.93,,
452,05/11/2025 03:10:00,7.59,83.81,5.03,,
453,05/11/2025 03:20:00,7.55,83.55,4.96,,
454,05/11/2025 03:30:00,7.44,83.92,4.91,,
455,05/11/2025 03:40:00,7.33,84.23,4.85,,
456,05/11/2025 03:50:00,7.23,84.78,4.85,,
457,05/11/2025 04:00:00,7.08,86.31,4.96,,
458,05/11/2025 04:10:00,7.01,86.34,4.89,,
459,05/11/2025 04:20:00,6.94,86.68,4.88,,
460,05/11/2025 04:30:00,6.84,86.74,4.79,,
461,05/11/2025 04:40:00,6.77,87.37,4.83,,
462,05/11/2025 04:50:00,6.71,88.03,4.87,,
463,05/11/2025 05:00:00,6.68,88.00,4.84,,
464,05/11/2025 05:10:00,6.61,88.34,4.83,,
465,05/11/2025 05:20:00,6.55,88.91,4.86,,
466,05/11/2025 05:30:00,6.52,88.83,4.81,,
467,05/11/2025 05:40:00,6.44,89.29,4.81,,
468,05/11/2025 05:50:00,6.44,89.67,4.87,,
469,05/11/2025 06:00:00,6.52,90.00,5.00,,
