#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
60,05/02/2025 09:50:00,22.54,44.69,9.92,,
61,05/02/2025 10:00:00,23.36,44.85,10.72,,
62,05/02/2025 10:10:00,24.21,39.75,9.68,,
63,05/02/2025 10:20:00,24.80,36.81,9.07,,
64,05/02/2025 10:30:00,25.34,38.13,10.07,,
65,05/02/2025 10:40:00,25.78,38.34,10.54,,
66,05/02/2025 10:50:00,26.36,34.56,9.50,,
67,05/02/2025 11:00:00,26.63,33.75,9.38,,
68,05/02/2025 11:10:00,27.01,33.11,9.43,,
69,05/02/2025 11:20:00,27.21,34.15,10.07,,
70,05/02/2025 11:30:00,27.19,32.45,9.29,,
71,05/02/2025 11:40:00,27.69,30.12,8.62,,
72,05/02/2025 11:50:00,27.81,29.91,8.62,,
73,05/02/2025 12:00:00,27.50,28.09,7.43,,
74,05/02/2025 12:10:00,27.99,27.40,7.48,,
75,05/02/2025 12:20:00,28.32,28.68,8.44,,
76,05/02/2025 12:30:00,28.22,26.24,7.04,,
77,05/02/2025 12:40:00,28.12,27.31,7.55,,
78,05/02/2025 12:50:00,28.37,28.04,8.14,,
79,05/02/2025 13:00:00,27.93,29.84,8.68,,
80,05/02/2025 13:10:00,27.74,27.53,7.34,,
81,05/02/2025 13:20:00,27.58,30.99,8.95,,
82,05/02/2025 13:30:00,27.11,29.00,7.56,,
83,05/02/2025 13:40:00,26.24,31.02,7.80,,
84,05/02/2025 13:50:00,25.98,34.53,9.15,,
85,05/02/2025 14:00:00,27.12,28.27,7.20,,
86,05/02/2025 14:10:00,27.44,32.54,9.54,,
87,05/02/2025 14:20:00,27.19,31.79,8.99,,
88,05/02/2025 14:30:00,27.69,28.63,7.87,,
89,05/02/2025 14:40:00,26.95,31.88,8.82,,
90,05/02/2025 14:50:00,27.42,30.88,8.75,,
91,05/02/2025 15:00:00,26.65,32.66,8.91,,
92,05/02/2025 15:10:00,27.28,31.26,8.81,,
93,05/02/2025 15:20:00,27.54,31.99,9.38,,
94,05/02/2025 15:30:00,27.28,33.09,9.66,,
95,05/02/2025 15:40:00,27.80,31.15,9.21,,
96,05/02/2025 15:50:00,27.75,30.85,9.02,,
97,05/02/2025 16:00:00,27.36,32.53,9.47,,
98,05/02/2025 16:10:00,26.69,33.18,9.19,,
99,05/02/2025 16:20:00,26.35,34.76,9.58,,
100,05/02/2025 16:30:00,26.41,32.93,8.82,,
101,05/02/2025 16:40:00,26.52,33.77,9.29,,
102,05/02/2025 16:50:00,26.32,32.84,8.71,,
103,05/02/2025 17:00:00,26.23,32.14,8.31,,
104,05/02/2025 17:10:00,26.12,32.02,8.16,,
105,05/02/2025 17:20:00,26.06,32.46,8.31,,
106,05/02/2025 17:30:00,25.91,34.33,9.01,,
107,05/02/2025 17:40:00,25.83,33.97,8.78,,
108,05/02/2025 17:50:00,25.76,33.75,8.63,,
109,05/02/2025 18:00:00,25.63,34.82,8.97,,
110,05/02/2025 18:10:00,25.35,33.97,8.36,,
111,05/02/2025 18:20:00,25.17,37.99,9.86,,
112,05/02/2025 18:30:00,24.98,34.48,8.26,,
113,05/02/2025 18:40:00,24.62,39.63,10.01,,
114,05/02/2025 18:50:00,24.40,39.38,9.72,,
115,05/02/2025 19:00:00,24.31,38.42,9.26,,
116,05/02/2025 19:10:00,24.16,40.08,9.76,,
117,05/02/2025 19:20:00,23.74,41.17,9.78,,
118,05/02/2025 19:30:00,23.23,43.07,10.00,,
119,05/02/2025 19:40:00,22.87,44.49,10.15,,
120,05/02/2025 19:50:00,22.47,48.51,11.10,,
121,05/02/2025 20:00:00,22.10,48.23,10.67,,
122,05/02/2025 20:10:00,21.80,47.93,10.30,,
123,05/02/2025 20:20:00,21.50,49.39,10.47,,
124,05/02/2025 20:30:00,21.08,50.12,10.31,,
125,05/02/2025 20:40:00,20.59,51.09,10.15,,
126,05/02/2025 20:50:00,20.20,51.34,9.86,,
127,05/02/2025 21:00:00,19.98,48.36,8.76,,
128,05/02/2025 21:10:00,19.73,52.87,9.86,,
129,05/02/2025 21:20:00,19.35,47.76,8.00,,
130,05/02/2025 21:30:00,19.58,51.14,9.22,,
131,05/02/2025 21:40:00,19.51,52.78,9.63,,
132,05/02/2025 21:50:00,19.03,53.72,9.45,,
133,05/02/2025 22:00:00,18.62,55.06,9.43,,
134,05/02/2025 22:10:00,18.29,52.95,8.55,,
135,05/02/2025 22:20:00,18.09,56.01,9.20,,
136,05/02/2025 22:30:00,17.85,56.28,9.04,,
137,05/02/2025 22:40:00,17.57,59.10,9.51,,
138,05/02/2025 22:50:00,17.19,60.86,9.59,,
139,05/02/2025 23:00:00,16.76,60.75,9.15,,
140,05/02/2025 23:10:00,16.47,62.67,9.34,,
141,05/02/2025 23:20:00,16.23,63.58,9.33,,
142,05/02/2025 23:30:00,15.97,66.05,9.65,,
143,05/02/2025 23:40:00,15.63,64.99,9.09,,
144,05/02/2025 23:50:00,15.49,65.31,9.03,,
145,05/03/2025 00:00:00,15.21,67.20,9.18,,
146,05/03/2025 00:10:00,14.99,67.12,8.96,,
147,05/03/2025 00:20:00,14.80,67.56,8.87,,
148,05/03/2025 00:30:00,14.62,68.09,8.81,,
149,05/03/2025 00:40:00,14.44,68.75,8.79,,
150,05/03/2025 00:50:00,14.20,70.21,8.87,,
151,05/03/2025 01:00:00,13.92,71.20,8.81,,
152,05/03/2025 01:10:00,13.63,73.02,8.90,,
153,05/03/2025 01:20:00,13.40,73.57,8.79,,
154,05/03/2025 01:30:00,13.15,74.15,8.67,,
155,05/03/2025 01:40:00,12.97,75.01,8.66,,
156,05/03/2025 01:50:00,12.76,76.11,8.67,,
157,05/03/2025 02:00:00,12.59,76.55,8.59,,
158,05/03/2025 02:10:00,12.51,76.90,8.58,,
159,05/03/2025 02:20:00,12.44,77.31,8.59,,
160,05/03/2025 02:30:00,12.32,78.28,8.66,,
161,05/03/2025 02:40:00,12.21,78.26,8.55,,
162,05/03/2025 02:50:00,12.19,78.85,8.64,,
163,05/03/2025 03:00:00,12.33,79.14,8.83,,
164,05/03/2025 03:10:00,12.51,78.75,8.94,,
165,05/03/2025 03:20:00,12.73,78.29,9.06,,
166,05/03/2025 03:30:00,12.90,77.06,9.00,,
167,05/03/2025 03:40:00,12.95,76.16,8.86,,
168,05/03/2025 03:50:00,12.95,77.11,9.05,,
169,05/03/2025 04:00:00,12.89,77.52,9.07,,
170,05/03/2025 04:10:00,12.83,78.04,9.11,,
171,05/03/2025 04:20:00,12.82,77.65,9.03,,
172,05/03/2025 04:30:00,12.76,78.72,9.17,,
173,05/03/2025 04:40:00,12.62,78.50,8.99,,
174,05/03/2025 04:50:00,12.59,78.85,9.03,,
175,05/03/2025 05:00:00,12.69,78.59,9.08,,
176,05/03/2025 05:10:00,12.81,78.26,9.13,,
177,05/03/2025 05:20:00,12.88,78.78,9.30,,
178,05/03/2025 05:30:00,12.90,79.35,9.43,,
179,05/03/2025 05:40:00,12.94,79.78,9.54,,
180,05/03/2025 05:50:00,12.90,81.77,9.87,,
181,05/03/2025 06:00:00,12.80,82.66,9.94,,
182,05/03/2025 06:10:00,12.73,82.08,9.76,,
183,05/03/2025 06:20:00,12.65,82.70,9.80,,
184,05/03/2025 06:30:00,12.60,84.50,10.07,,
185,05/03/2025 06:40:00,12.44,85.67,10.12,,
186,05/03/2025 06:50:00,12.31,86.71,10.17,,
187,05/03/2025 07:00:00,12.27,88.20,10.39,,
188,05/03/2025 07:10:00,12.26,88.34,10.41,,
189,05/03/2025 07:20:00,12.33,89.13,10.60,,
190,05/03/2025 07:30:00,12.42,88.60,10.60,,
191,05/03/2025 07:40:00,12.51,89.58,10.85,,
192,05/03/2025 07:50:00,12.52,88.58,10.70,,
193,05/03/2025 08:00:00,12.50,89.33,10.80,,
194,05/03/2025 08:10:00,12.60,88.36,10.74,,
195,05/03/2025 08:20:00,12.70,88.35,10.84,,
196,05/03/2025 08:30:00,12.77,87.60,10.77,,
197,05/03/2025 08:40:00,12.78,87.60,10.79,,
198,05/03/2025 08:50:00,12.83,88.09,10.92,,
199,05/03/2025 09:00:00,12.89,87.43,10.87,,
200,05/03/2025 09:10:00,12.95,87.79,10.98,,
201,05/03/2025 09:20:00,12.96,87.76,10.99,,
202,05/03/2025 09:30:00,12.99,88.52,11.15,,
203,05/03/2025 09:40:00,13.06,86.97,10.95,,
204,05/03/2025 09:50:00,13.11,87.95,11.17,,
205,05/03/2025 10:00:00,13.20,86.95,11.09,,
206,05/03/2025 10:10:00,13.37,87.52,11.36,,
207,05/03/2025 10:20:00,13.60,86.95,11.48,,
208,05/03/2025 10:30:00,13.79,85.78,11.46,,
209,05/03/2025 10:40:00,13.96,84.57,11.42,,
210,05/03/2025 10:50:00,14.01,83.76,11.32,,
211,05/03/2025 11:00:00,14.04,83.86,11.37,,
212,05/03/2025 11:10:00,14.21,82.51,11.29,,
213,05/03/2025 11:20:00,14.35,82.63,11.45,,
214,05/03/2025 11:30:00,14.33,81.90,11.30,,
215,05/03/2025 11:40:00,14.24,82.71,11.36,,
216,05/03/2025 11:50:00,14.14,82.77,11.27,,
217,05/03/2025 12:00:00,13.93,84.50,11.38,,
218,05/03/2025 12:10:00,13.84,84.73,11.33,,
219,05/03/2025 12:20:00,13.78,85.60,11.42,,
220,05/03/2025 12:30:00,13.67,85.32,11.27,,
221,05/03/2025 12:40:00,13.59,86.26,11.35,,
222,05/03/2025 12:50:00,13.59,86.88,11.46,,
223,05/03/2025 13:00:00,13.69,87.59,11.69,,
224,05/03/2025 13:10:00,13.84,86.76,11.69,,
225,05/03/2025 13:20:00,14.14,85.88,11.83,,
226,05/03/2025 13:30:00,14.56,83.66,11.84,,
227,05/03/2025 13:40:00,14.91,82.75,12.02,,
228,05/03/2025 13:50:00,15.15,83.13,12.32,,
229,05/03/2025 14:00:00,15.39,82.24,12.40,,
230,05/03/2025 14:10:00,15.77,82.05,12.73,,
231,05/03/2025 14:20:00,16.61,78.03,12.78,,
232,05/03/2025 14:30:00,17.36,71.41,12.15,,
233,05/03/2025 14:40:00,17.41,71.50,12.22,,
234,05/03/2025 14:50:00,17.29,69.88,11.76,,
235,05/03/2025 15:00:00,17.40,70.93,12.09,,
236,05/03/2025 15:10:00,17.62,70.74,12.26,,
237,05/03/2025 15:20:00,17.87,68.90,12.10,,
238,05/03/2025 15:30:00,17.86,68.63,12.03,,
239,05/03/2025 15:40:00,17.80,67.74,11.77,,
240,05/03/2025 15:50:00,17.75,67.90,11.76,,
241,05/03/2025 16:00:00,18.03,68.79,12.23,,
242,05/03/2025 16:10:00,18.15,65.39,11.57,,
243,05/03/2025 16:20:00,18.05,66.93,11.83,,
244,05/03/2025 16:30:00,18.05,66.56,11.75,,
245,05/03/2025 16:40:00,18.27,68.63,12.42,,
246,05/03/2025 16:50:00,18.40,66.15,11.98,,
247,05/03/2025 17:00:00,18.36,64.64,11.60,,
248,05/03/2025 17:10:00,18.43,65.33,11.83,,
249,05/03/2025 17:20:00,18.37,67.77,12.33,,
250,05/03/2025 17:30:00,18.35,65.95,11.89,,
251,05/03/2025 17:40:00,18.28,66.58,11.97,,
252,05/03/2025 17:50:00,18.26,69.20,12.54,,
253,05/03/2025 18:00:00,18.35,66.40,12.00,,
254,05/03/2025 18:10:00,18.60,65.56,12.04,,
255,05/03/2025 18:20:00,18.56,64.91,11.85,,
256,05/03/2025 18:30:00,18.22,67.06,12.02,,
257,05/03/2025 18:40:00,17.83,67.91,11.84,,
258,05/03/2025 18:50:00,17.80,68.78,12.01,,
259,05/03/2025 19:00:00,17.57,69.23,11.89,,
260,05/03/2025 19:10:00,17.26,70.60,11.88,,
261,05/03/2025 19:20:00,17.07,72.46,12.10,,
262,05/03/2025 19:30:00,16.87,73.56,12.13,,
263,05/03/2025 19:40:00,16.71,73.25,11.92,,
264,05/03/2025 19:50:00,16.55,70.89,11.27,,
265,05/03/2025 20:00:00,15.33,76.16,11.17,,
266,05/03/2025 20:10:00,13.78,80.57,10.51,,
267,05/03/2025 20:20:00,12.69,84.55,10.16,,
268,05/03/2025 20:30:00,12.08,87.54,10.09,,
269,05/03/2025 20:40:00,11.78,88.91,10.02,,
270,05/03/2025 20:50:00,11.71,90.39,10.20,,
271,05/03/2025 21:00:00,11.66,91.06,10.27,,
272,05/03/2025 21:10:00,11.61,91.03,10.21,,
273,05/03/2025 21:20:00,11.56,91.80,10.29,,
274,05/03/2025 21:30:00,11.56,92.00,10.32,,
275,05/03/2025 21:40:00,11.57,92.13,10.35,,
276,05/03/2025 21:50:00,11.58,92.22,10.37,,
277,05/03/2025 22:00:00,11.59,92.08,10.36,,
278,05/03/2025 22:10:00,11.58,92.22,10.37,,
279,05/03/2025 22:20:00,11.55,91.68,10.25,,
280,05/03/2025 22:30:00,11.48,92.06,10.24,,
281,05/03/2025 22:40:00,11.44,92.12,10.22,,
282,05/03/2025 22:50:00,11.41,92.27,10.21,,
283,05/03/2025 23:00:00,11.40,92.29,10.20,,
284,05/03/2025 23:10:00,11.35,92.03,10.11,,
285,05/03/2025 23:20:00,11.19,91.50,9.87,,
286,05/03/2025 23:30:00,11.00,91.70,9.71,,
287,05/03/2025 23:40:00,10.92,92.64,9.79,,
288,05/03/2025 23:50:00,10.97,93.16,9.92,,
289,05/04/2025 00:00:00,11.03,93.38,10.01,,
290,05/04/2025 00:10:00,11.10,93.46,10.10,,
291,05/04/2025 00:20:00,11.17,93.62,10.19,,
292,05/04/2025 00:30:00,11.19,93.37,10.18,,
293,05/04/2025 00:40:00,11.18,93.27,10.14,,
294,05/04/2025 00:50:00,11.18,93.39,10.16,,
295,05/04/2025 01:00:00,11.17,93.14,10.12,,
296,05/04/2025 01:10:00,11.14,92.92,10.05,,
297,05/04/2025 01:20:00,11.04,92.34,9.86,,
298,05/04/2025 01:30:00,10.90,91.13,9.53,,
299,05/04/2025 01:40:00,10.75,91.62,9.45,,
300,05/04/2025 01:50:00,10.62,91.28,9.26,,
301,05/04/2025 02:00:00,10.44,90.85,9.02,,
302,05/04/2025 02:10:00,10.31,91.04,8.93,,
303,05/04/2025 02:20:00,10.19,91.74,8.92,,
304,05/04/2025 02:30:00,10.09,92.08,8.88,,
305,05/04/2025 02:40:00,9.99,90.58,8.53,,
306,05/04/2025 02:50:00,9.83,90.84,8.41,,
307,05/04/2025 03:00:00,9.65,90.88,8.24,,
308,05/04/2025 03:10:00,9.46,91.06,8.08,,
309,05/04/2025 03:20:00,9.25,90.30,7.75,,
310,05/04/2025 03:30:00,9.02,90.59,7.57,,
311,05/04/2025 03:40:00,8.79,91.56,7.51,,
312,05/04/2025 03:50:00,8.67,92.47,7.53,,
313,05/04/2025 04:00:00,8.68,93.23,7.66,,
314,05/04/2025 04:10:00,8.70,93.00,7.64,,
315,05/04/2025 04:20:00,8.66,91.66,7.39,,
316,05/04/2025 04:30:00,8.56,91.25,7.22,,
317,05/04/2025 04:40:00,8.41,90.42,6.94,,
318,05/04/2025 04:50:00,8.19,90.53,6.74,,
319,05/04/2025 05:00:00,7.81,88.36,6.01,,
320,05/04/2025 05:10:00,7.31,88.49,5.54,,
321,05/04/2025 05:20:00,6.92,88.85,5.22,,
322,05/04/2025 05:30:00,6.55,88.89,4.86,,
323,05/04/2025 05:40:00,6.19,88.83,4.49,,
324,05/04/2025 05:50:00,5.90,89.82,4.36,,
325,05/04/2025 06:00:00,5.62,90.24,4.15,,
326,05/04/2025 06:10:00,5.40,91.09,4.06,,
327,05/04/2025 06:20:00,5.26,92.36,4.12,,
328,05/04/2025 06:30:00,5.34,93.29,4.34,,
329,05/04/2025 06:40:00,5.56,93.74,4.64,,
330,05/04/2025 06:50:00,5.74,92.61,4.64,,
331,05/04/2025 07:00:00,5.85,92.61,4.75,,
332,05/04/2025 07:10:00,5.95,90.94,4.59,,
333,05/04/2025 07:20:00,6.01,90.78,4.62,,
334,05/04/2025 07:30:00,5.97,90.71,4.57,,
335,05/04/2025 07:40:00,5.96,90.32,4.50,,
336,05/04/2025 07:50:00,6.06,88.76,4.35,,
337,05/04/2025 08:00:00,6.30,89.47,4.70,,
338,05/04/2025 08:10:00,6.51,86.09,4.36,,
339,05/04/2025 08:20:00,6.65,84.93,4.31,,
340,05/04/2025 08:30:00,6.82,84.77,4.44,,
341,05/04/2025 08:40:00,6.90,83.42,4.29,,
342,05/04/2025 08:50:00,7.01,84.98,4.66,,
343,05/04/2025 09:00:00,7.16,81.02,4.13,,
344,05/04/2025 09:10:00,7.24,80.30,4.08,,
345,05/04/2025 09:20:00,7.25,80.35,4.10,,
346,05/04/2025 09:30:00,7.31,81.10,4.29,,
347,05/04/2025 09:40:00,7.38,79.12,4.01,,
348,05/04/2025 09:50:00,7.48,76.99,3.71,,
349,05/04/2025 10:00:00,7.50,77.68,3.86,,
350,05/04/2025 10:10:00,7.59,77.41,3.90,,
351,05/04/2025 10:20:00,7.86,76.96,4.08,,
352,05/04/2025 10:30:00,7.93,74.66,3.71,,
353,05/04/2025 10:40:00,7.94,76.95,4.16,,
354,05/04/2025 10:50:00,8.30,72.92,3.74,,
355,05/04/2025 11:00:00,8.45,73.91,4.08,,
356,05/04/2025 11:10:00,8.43,71.90,3.66,,
357,05/04/2025 11:20:00,8.55,74.37,4.26,,
358,05/04/2025 11:30:00,8.85,71.86,4.06,,
359,05/04/2025 11:40:00,8.87,72.00,4.11,,
360,05/04/2025 11:50:00,8.97,75.41,4.86,,
361,05/04/2025 12:00:00,9.69,68.10,4.11,,
362,05/04/2025 12:10:00,9.82,70.02,4.62,,
363,05/04/2025 12:20:00,9.71,65.93,3.66,,
364,05/04/2025 12:30:00,9.71,68.09,4.12,,
365,05/04/2025 12:40:00,9.66,67.83,4.02,,
366,05/04/2025 12:50:00,10.07,68.06,4.45,,
367,05/04/2025 13:00:00,10.58,65.90,4.48,,
368,05/04/2025 13:10:00,10.77,64.41,4.34,,
369,05/04/2025 13:20:00,10.88,60.85,3.63,,
370,05/04/2025 13:30:00,10.94,57.77,2.96,,
371,05/04/2025 13:40:00,11.09,58.16,3.19,,
372,05/04/2025 13:50:00,11.24,59.52,3.66,,
373,05/04/2025 14:00:00,11.03,61.82,4.00,,
374,05/04/2025 14:10:00,12.06,60.56,4.68,,
375,05/04/2025 14:20:00,12.64,55.24,3.91,,
376,05/04/2025 14:30:00,12.90,59.02,5.10,,
377,05/04/2025 14:40:00,12.95,52.43,3.45,,
378,05/04/2025 14:50:00,13.02,53.50,3.81,,
379,05/04/2025 15:00:00,12.55,58.51,4.65,,
380,05/04/2025 15:10:00,11.94,61.79,4.86,,
381,05/04/2025 15:20:00,12.17,60.10,4.67,,
382,05/04/2025 15:30:00,11.88,56.19,3.44,,
383,05/04/2025 15:40:00,11.77,57.53,3.68,,
384,05/04/2025 15:50:00,12.59,59.24,4.86,,
385,05/04/2025 16:00:00,13.04,56.95,4.72,,
386,05/04/2025 16:10:00,12.37,57.97,4.34,,
387,05/04/2025 16:20:00,12.05,60.13,4.57,,
388,05/04/2025 16:30:00,11.97,59.77,4.41,,
389,05/04/2025 16:40:00,12.02,61.61,4.89,,
390,05/04/2025 16:50:00,12.21,62.78,5.34,,
391,05/04/2025 17:00:00,12.15,60.40,4.73,,
392,05/04/2025 17:10:00,12.53,54.29,3.56,,
393,05/04/2025 17:20:00,12.56,54.60,3.67,,
394,05/04/2025 17:30:00,12.46,55.39,3.78,,
395,05/04/2025 17:40:00,12.05,58.70,4.22,,
396,05/04/2025 17:50:00,11.81,60.62,4.46,,
397,05/04/2025 18:00:00,11.46,63.27,4.74,,
398,05/04/2025 18:10:00,11.19,63.62,4.56,,
399,05/04/2025 18:20:00,11.15,60.62,3.84,,
400,05/04/2025 18:30:00,11.16,61.12,3.96,,
401,05/04/2025 18:40:00,11.01,63.80,4.43,,
402,05/04/2025 18:50:00,10.81,63.21,4.11,,
403,05/04/2025 19:00:00,10.57,68.33,4.99,,
404,05/04/2025 19:10:00,10.32,65.75,4.20,,
405,05/04/2025 19:20:00,10.12,71.44,5.20,,
406,05/04/2025 19:30:00,10.05,70.14,4.87,,
407,05/04/2025 19:40:00,10.05,69.61,4.76,,
408,05/04/2025 19:50:00,9.87,65.89,3.81,,
409,05/04/2025 20:00:00,9.77,68.72,4.31,,
410,05/04/2025 20:10:00,9.55,71.49,4.66,,
411,05/04/2025 20:20:00,9.26,67.76,3.62,,
412,05/04/2025 20:30:00,8.93,76.73,5.07,,
413,05/04/2025 20:40:00,8.61,74.41,4.33,,
414,05/04/2025 20:50:00,8.46,77.24,4.71,,
415,05/04/2025 21:00:00,8.41,76.78,4.58,,
416,05/04/2025 21:10:00,8.41,78.73,4.94,,
417,05/04/2025 21:20:00,8.39,78.81,4.93,,
418,05/04/2025 21:30:00,8.37,77.26,4.63,,
419,05/04/2025 21:40:00,8.36,76.19,4.42,,
420,05/04/2025 21:50:00,8.37,76.76,4.53,,
421,05/04/2025 22:00:00,8.35,74.31,4.06,,
422,05/04/2025 22:10:00,8.23,73.00,3.69,,
423,05/04/2025 22:20:00,8.13,72.52,3.50,,
424,05/04/2025 22:30:00,8.11,72.32,3.44,,
425,05/04/2025 22:40:00,8.05,71.72,3.27,,
426,05/04/2025 22:50:00,7.96,77.97,4.36,,
427,05/04/2025 23:00:00,7.87,78.40,4.36,,
428,05/04/2025 23:10:00,7.79,76.67,3.96,,
429,05/04/2025 23:20:00,7.76,77.66,4.11,,
430,05/04/2025 23:30:00,7.72,75.68,3.71,,
431,05/04/2025 23:40:00,7.70,76.41,3.82,,
432,05/04/2025 23:50:00,7.66,76.25,3.76,,
433,05/05/2025 00:00:00,7.55,76.53,3.70,,
434,05/05/2025 00:10:00,7.47,79.13,4.09,,
435,05/05/2025 00:20:00,7.34,80.51,4.22,,
436,05/05/2025 00:30:00,7.23,80.02,4.02,,
437,05/05/2025 00:40:00,7.16,82.01,4.30,,
438,05/05/2025 00:50:00,7.08,80.10,3.89,,
439,05/05/2025 01:00:00,7.05,78.08,3.50,,
440,05/05/2025 01:10:00,7.06,81.58,4.13,,
441,05/05/2025 01:20:00,6.99,83.35,4.37,,
442,05/05/2025 01:30:00,6.91,80.97,3.88,,
443,05/05/2025 01:40:00,6.82,79.71,3.57,,
444,05/05/2025 01:50:00,6.79,82.65,4.05,,
445,05/05/2025 02:00:00,6.74,82.68,4.01,,
446,05/05/2025 02:10:00,6.70,79.22,3.36,,
447,05/05/2025 02:20:00,6.67,79.58,3.40,,
448,05/05/2025 02:30:00,6.54,80.69,3.47,,
449,05/05/2025 02:40:00,6.38,76.74,2.60,,
450,05/05/2025 02:50:00,6.19,79.60,2.94,,
451,05/05/2025 03:00:00,5.94,78.10,2.42,,
452,05/05/2025 03:10:00,5.73,77.69,2.15,,
453,05/05/2025 03:20:00,5.65,76.86,1.92,,
454,05/05/2025 03:30:00,5.61,79.28,2.31,,
455,05/05/2025 03:40:00,5.58,82.76,2.88,,
456,05/05/2025 03:50:00,5.57,82.99,2.91,,
457,05/05/2025 04:00:00,5.51,83.35,2.91,,
458,05/05/2025 04:10:00,5.45,83.93,2.96,,
459,05/05/2025 04:20:00,5.34,84.58,2.96,,
460,05/05/2025 04:30:00,5.29,84.84,2.95,,
461,05/05/2025 04:40:00,5.28,84.38,2.86,,
462,05/05/2025 04:50:00,5.19,83.65,2.66,,
463,05/05/2025 05:00:00,5.03,83.17,2.42,,
464,05/05/2025 05:10:00,4.87,84.53,2.48,,
465,05/05/2025 05:20:00,4.68,84.35,2.27,,
466,05/05/2025 05:30:00,4.40,85.58,2.20,,
467,05/05/2025 05:40:00,4.12,86.52,2.08,,
468,05/05/2025 05:50:00,3.90,87.20,1.96,,
469,05/05/2025 06:00:00,3.76,88.16,1.98,,
470,05/05/2025 06:10:00,3.70,88.10,1.92,,
471,05/05/2025 06:20:00,3.69,88.67,2.00,,
472,05/05/2025 06:30:00,3.65,89.15,2.04,,
473,05/05/2025 06:40:00,3.70,89.67,2.16,,
474,05/05/2025 06:50:00,3.75,89.58,2.20,,
475,05/05/2025 07:00:00,3.90,89.97,2.41,,
476,05/05/2025 07:10:00,4.20,90.19,2.74,,
477,05/05/2025 07:20:00,4.49,89.66,2.94,,
478,05/05/2025 07:30:00,4.72,89.24,3.11,,
479,05/05/2025 07:40:00,5.09,88.14,3.29,,
