#,Date-Time (CEST/CET),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
59,05/02/2025 09:40:00,22.01,55.18,12.62,,
60,05/02/2025 09:50:00,22.84,56.95,13.88,,
61,05/02/2025 10:00:00,23.50,54.94,13.94,,
62,05/02/2025 10:10:00,24.24,52.89,14.04,,
63,05/02/2025 10:20:00,24.69,49.20,13.34,,
64,05/02/2025 10:30:00,25.21,46.52,12.96,,
65,05/02/2025 10:40:00,25.58,48.82,14.03,,
66,05/02/2025 10:50:00,25.99,45.95,13.48,,
67,05/02/2025 11:00:00,26.67,47.21,14.51,,
68,05/02/2025 11:10:00,27.32,39.31,12.29,,
69,05/02/2025 11:20:00,27.61,40.67,13.07,,
70,05/02/2025 11:30:00,27.49,40.33,12.83,,
71,05/02/2025 11:40:00,27.75,41.14,13.37,,
72,05/02/2025 11:50:00,27.90,39.40,12.84,,
73,05/02/2025 12:00:00,26.90,38.06,11.42,,
74,05/02/2025 12:10:00,25.69,40.08,11.13,,
75,05/02/2025 12:20:00,25.20,44.09,12.13,,
76,05/02/2025 12:30:00,26.05,40.59,11.64,,
77,05/02/2025 12:40:00,26.90,38.33,11.53,,
78,05/02/2025 12:50:00,27.17,37.60,11.48,,
79,05/02/2025 13:00:00,27.67,37.68,11.95,,
80,05/02/2025 13:10:00,27.61,34.81,10.71,,
81,05/02/2025 13:20:00,27.45,37.83,11.82,,
82,05/02/2025 13:30:00,27.44,37.95,11.86,,
83,05/02/2025 13:40:00,27.36,36.97,11.39,,
84,05/02/2025 13:50:00,26.80,35.21,10.16,,
85,05/02/2025 14:00:00,26.28,39.36,11.39,,
86,05/02/2025 14:10:00,26.32,40.37,11.80,,
87,05/02/2025 14:20:00,26.04,37.30,10.35,,
88,05/02/2025 14:30:00,25.65,42.49,11.98,,
89,05/02/2025 14:40:00,25.67,41.91,11.79,,
90,05/02/2025 14:50:00,25.86,42.70,12.24,,
91,05/02/2025 15:00:00,25.65,40.66,11.31,,
92,05/02/2025 15:10:00,25.58,44.27,12.53,,
93,05/02/2025 15:20:00,25.74,40.40,11.29,,
94,05/02/2025 15:30:00,25.97,42.69,12.34,,
95,05/02/2025 15:40:00,25.74,42.61,12.10,,
96,05/02/2025 15:50:00,25.42,41.27,11.32,,
97,05/02/2025 16:00:00,25.09,44.49,12.17,,
98,05/02/2025 16:10:00,24.85,46.06,12.48,,
99,05/02/2025 16:20:00,24.53,46.51,12.33,,
100,05/02/2025 16:30:00,24.76,47.37,12.83,,
101,05/02/2025 16:40:00,24.85,44.57,11.97,,
102,05/02/2025 16:50:00,24.72,43.28,11.42,,
103,05/02/2025 17:00:00,24.50,46.19,12.21,,
104,05/02/2025 17:10:00,24.29,49.43,13.05,,
105,05/02/2025 17:20:00,23.94,48.90,12.56,,
106,05/02/2025 17:30:00,23.59,49.81,12.52,,
107,05/02/2025 17:40:00,23.41,52.69,13.22,,
108,05/02/2025 17:50:00,23.66,52.64,13.43,,
109,05/02/2025 18:00:00,23.60,50.36,12.70,,
110,05/02/2025 18:10:00,23.43,50.68,12.64,,
111,05/02/2025 18:20:00,23.41,51.53,12.88,,
112,05/02/2025 18:30:00,23.30,51.56,12.78,,
113,05/02/2025 18:40:00,23.09,50.44,12.25,,
114,05/02/2025 18:50:00,23.20,53.18,13.16,,
115,05/02/2025 19:00:00,23.23,54.15,13.47,,
116,05/02/2025 19:10:00,22.94,53.71,13.07,,
117,05/02/2025 19:20:00,22.50,52.98,12.46,,
118,05/02/2025 19:30:00,22.12,53.71,12.32,,
119,05/02/2025 19:40:00,21.79,53.61,11.98,,
120,05/02/2025 19:50:00,21.52,55.35,12.22,,
121,05/02/2025 20:00:00,21.25,53.06,11.33,,
122,05/02/2025 20:10:00,21.04,54.81,11.62,,
123,05/02/2025 20:20:00,20.73,57.00,11.92,,
124,05/02/2025 20:30:00,20.25,57.31,11.55,,
125,05/02/2025 20:40:00,19.74,58.35,11.35,,
126,05/02/2025 20:50:00,19.26,60.39,11.42,,
127,05/02/2025 21:00:00,18.66,61.64,11.16,,
128,05/02/2025 21:10:00,18.06,63.26,10.99,,
129,05/02/2025 21:20:00,17.41,64.73,10.72,,
130,05/02/2025 21:30:00,16.96,65.12,10.38,,
131,05/02/2025 21:40:00,16.80,67.83,10.84,,
132,05/02/2025 21:50:00,16.76,65.20,10.21,,
133,05/02/2025 22:00:00,16.85,65.42,10.34,,
134,05/02/2025 22:10:00,17.00,65.48,10.50,,
135,05/02/2025 22:20:00,16.98,65.21,10.41,,
136,05/02/2025 22:30:00,16.84,64.22,10.05,,
137,05/02/2025 22:40:00,16.62,65.25,10.09,,
138,05/02/2025 22:50:00,16.08,66.56,9.87,,
139,05/02/2025 23:00:00,15.70,68.46,9.93,,
140,05/02/2025 23:10:00,15.31,68.87,9.65,,
141,05/02/2025 23:20:00,15.09,70.68,9.82,,
142,05/02/2025 23:30:00,14.89,70.32,9.56,,
143,05/02/2025 23:40:00,14.49,70.98,9.30,,
144,05/02/2025 23:50:00,14.14,71.50,9.08,,
145,05/03/2025 00:00:00,13.80,72.86,9.03,,
146,05/03/2025 00:10:00,13.15,74.63,8.76,,
147,05/03/2025 00:20:00,12.53,76.68,8.56,,
148,05/03/2025 00:30:00,12.20,78.14,8.52,,
149,05/03/2025 00:40:00,11.92,78.97,8.40,,
150,05/03/2025 00:50:00,11.90,79.50,8.48,,
151,05/03/2025 01:00:00,11.91,79.10,8.42,,
152,05/03/2025 01:10:00,11.98,80.02,8.65,,
153,05/03/2025 01:20:00,12.16,79.20,8.68,,
154,05/03/2025 01:30:00,12.12,78.37,8.48,,
155,05/03/2025 01:40:00,12.04,78.68,8.46,,
156,05/03/2025 01:50:00,11.89,78.95,8.37,,
157,05/03/2025 02:00:00,11.70,79.69,8.32,,
158,05/03/2025 02:10:00,11.49,80.61,8.29,,
159,05/03/2025 02:20:00,11.26,80.66,8.07,,
160,05/03/2025 02:30:00,10.89,81.84,7.93,,
161,05/03/2025 02:40:00,10.77,82.26,7.87,,
162,05/03/2025 02:50:00,10.77,83.09,8.02,,
163,05/03/2025 03:00:00,10.74,82.87,7.96,,
164,05/03/2025 03:10:00,10.70,83.96,8.11,,
165,05/03/2025 03:20:00,10.69,85.29,8.33,,
166,05/03/2025 03:30:00,10.67,85.20,8.30,,
167,05/03/2025 03:40:00,10.77,85.29,8.41,,
168,05/03/2025 03:50:00,10.86,85.03,8.46,,
169,05/03/2025 04:00:00,10.93,84.82,8.48,,
170,05/03/2025 04:10:00,11.11,84.22,8.56,,
171,05/03/2025 04:20:00,11.28,85.04,8.87,,
172,05/03/2025 04:30:00,11.40,82.71,8.57,,
173,05/03/2025 04:40:00,11.48,82.80,8.67,,
174,05/03/2025 04:50:00,11.49,82.30,8.59,,
175,05/03/2025 05:00:00,11.46,83.77,8.83,,
176,05/03/2025 05:10:00,11.34,83.62,8.68,,
177,05/03/2025 05:20:00,11.24,84.27,8.69,,
178,05/03/2025 05:30:00,11.24,85.41,8.89,,
179,05/03/2025 05:40:00,11.26,86.41,9.08,,
180,05/03/2025 05:50:00,11.27,85.15,8.88,,
181,05/03/2025 06:00:00,11.32,84.40,8.80,,
182,05/03/2025 06:10:00,11.37,83.85,8.75,,
183,05/03/2025 06:20:00,11.38,84.38,8.85,,
184,05/03/2025 06:30:00,11.32,83.83,8.70,,
185,05/03/2025 06:40:00,11.38,84.45,8.86,,
186,05/03/2025 06:50:00,11.42,84.97,8.99,,
187,05/03/2025 07:00:00,11.59,85.25,9.21,,
188,05/03/2025 07:10:00,11.79,84.93,9.36,,
189,05/03/2025 07:20:00,12.21,84.81,9.75,,
190,05/03/2025 07:30:00,12.57,84.14,9.97,,
191,05/03/2025 07:40:00,13.07,84.90,10.60,,
192,05/03/2025 07:50:00,13.40,83.29,10.64,,
193,05/03/2025 08:00:00,13.39,84.17,10.79,,
194,05/03/2025 08:10:00,13.44,84.12,10.82,,
195,05/03/2025 08:20:00,13.54,84.36,10.97,,
196,05/03/2025 08:30:00,13.61,83.20,10.83,,
197,05/03/2025 08:40:00,13.60,83.45,10.86,,
198,05/03/2025 08:50:00,13.61,83.48,10.88,,
199,05/03/2025 09:00:00,13.76,83.10,10.95,,
200,05/03/2025 09:10:00,13.98,82.74,11.11,,
201,05/03/2025 09:20:00,14.28,82.63,11.38,,
202,05/03/2025 09:30:00,14.40,82.37,11.45,,
203,05/03/2025 09:40:00,14.52,80.67,11.25,,
204,05/03/2025 09:50:00,14.48,81.06,11.28,,
205,05/03/2025 10:00:00,15.00,81.13,11.81,,
206,05/03/2025 10:10:00,15.18,79.00,11.58,,
207,05/03/2025 10:20:00,14.97,81.92,11.92,,
208,05/03/2025 10:30:00,15.11,81.37,11.96,,
209,05/03/2025 10:40:00,15.23,80.05,11.82,,
210,05/03/2025 10:50:00,15.11,81.63,12.01,,
211,05/03/2025 11:00:00,14.98,81.41,11.84,,
212,05/03/2025 11:10:00,14.94,81.20,11.76,,
213,05/03/2025 11:20:00,14.89,81.50,11.77,,
214,05/03/2025 11:30:00,14.66,81.71,11.58,,
215,05/03/2025 11:40:00,14.45,82.32,11.50,,
216,05/03/2025 11:50:00,14.34,82.64,11.44,,
217,05/03/2025 12:00:00,14.22,83.65,11.51,,
218,05/03/2025 12:10:00,14.19,84.00,11.54,,
219,05/03/2025 12:20:00,14.17,84.71,11.64,,
220,05/03/2025 12:30:00,14.21,84.18,11.59,,
221,05/03/2025 12:40:00,14.26,85.09,11.81,,
222,05/03/2025 12:50:00,14.48,84.09,11.84,,
223,05/03/2025 13:00:00,14.58,84.76,12.06,,
224,05/03/2025 13:10:00,14.77,84.33,12.16,,
225,05/03/2025 13:20:00,15.13,83.09,12.30,,
226,05/03/2025 13:30:00,15.48,81.85,12.41,,
227,05/03/2025 13:40:00,15.78,81.59,12.66,,
228,05/03/2025 13:50:00,16.04,82.29,13.04,,
229,05/03/2025 14:00:00,16.32,81.41,13.15,,
230,05/03/2025 14:10:00,16.90,80.21,13.49,,
231,05/03/2025 14:20:00,17.66,75.49,13.29,,
232,05/03/2025 14:30:00,17.76,72.47,12.76,,
233,05/03/2025 14:40:00,17.47,73.24,12.64,,
234,05/03/2025 14:50:00,17.54,74.93,13.07,,
235,05/03/2025 15:00:00,17.89,72.96,12.99,,
236,05/03/2025 15:10:00,18.05,71.38,12.81,,
237,05/03/2025 15:20:00,18.10,73.08,13.22,,
238,05/03/2025 15:30:00,18.10,72.57,13.11,,
239,05/03/2025 15:40:00,17.98,71.65,12.81,,
240,05/03/2025 15:50:00,17.87,71.99,12.76,,
241,05/03/2025 16:00:00,18.15,70.38,12.70,,
242,05/03/2025 16:10:00,18.03,69.58,12.40,,
243,05/03/2025 16:20:00,17.85,71.48,12.65,,
244,05/03/2025 16:30:00,17.77,71.99,12.67,,
245,05/03/2025 16:40:00,17.82,72.32,12.79,,
246,05/03/2025 16:50:00,17.80,72.87,12.89,,
247,05/03/2025 17:00:00,17.88,70.96,12.56,,
248,05/03/2025 17:10:00,17.84,72.80,12.92,,
249,05/03/2025 17:20:00,17.80,72.66,12.84,,
250,05/03/2025 17:30:00,18.00,73.00,13.11,,
251,05/03/2025 17:40:00,18.35,70.26,12.86,,
252,05/03/2025 17:50:00,18.51,70.77,13.12,,
253,05/03/2025 18:00:00,18.48,70.77,13.09,,
254,05/03/2025 18:10:00,18.15,70.81,12.79,,
255,05/03/2025 18:20:00,17.78,73.69,13.04,,
256,05/03/2025 18:30:00,17.46,73.64,12.72,,
257,05/03/2025 18:40:00,17.31,72.82,12.40,,
258,05/03/2025 18:50:00,17.20,74.30,12.61,,
259,05/03/2025 19:00:00,16.96,74.98,12.52,,
260,05/03/2025 19:10:00,16.78,75.43,12.43,,
261,05/03/2025 19:20:00,16.63,76.50,12.50,,
262,05/03/2025 19:30:00,16.52,77.76,12.65,,
263,05/03/2025 19:40:00,16.32,77.17,12.33,,
264,05/03/2025 19:50:00,16.15,77.98,12.32,,
265,05/03/2025 20:00:00,15.49,79.86,12.05,,
266,05/03/2025 20:10:00,14.08,82.52,11.16,,
267,05/03/2025 20:20:00,12.65,86.60,10.49,,
268,05/03/2025 20:30:00,12.08,88.38,10.24,,
269,05/03/2025 20:40:00,11.83,89.66,10.20,,
270,05/03/2025 20:50:00,11.72,90.31,10.20,,
271,05/03/2025 21:00:00,11.68,90.48,10.18,,
272,05/03/2025 21:10:00,11.54,90.44,10.04,,
273,05/03/2025 21:20:00,11.46,91.25,10.10,,
274,05/03/2025 21:30:00,11.55,91.44,10.22,,
275,05/03/2025 21:40:00,11.55,91.40,10.21,,
276,05/03/2025 21:50:00,11.52,91.52,10.20,,
277,05/03/2025 22:00:00,11.44,91.30,10.09,,
278,05/03/2025 22:10:00,11.33,91.20,9.96,,
279,05/03/2025 22:20:00,11.22,91.14,9.84,,
280,05/03/2025 22:30:00,11.08,91.10,9.69,,
281,05/03/2025 22:40:00,11.05,91.37,9.71,,
282,05/03/2025 22:50:00,11.00,91.53,9.69,,
283,05/03/2025 23:00:00,10.95,91.48,9.63,,
284,05/03/2025 23:10:00,10.88,91.34,9.54,,
285,05/03/2025 23:20:00,10.68,90.89,9.26,,
286,05/03/2025 23:30:00,10.46,90.51,8.99,,
287,05/03/2025 23:40:00,10.36,91.29,9.01,,
288,05/03/2025 23:50:00,10.37,92.00,9.14,,
289,05/04/2025 00:00:00,10.60,92.84,9.51,,
290,05/04/2025 00:10:00,10.79,92.92,9.70,,
291,05/04/2025 00:20:00,10.90,92.77,9.79,,
292,05/04/2025 00:30:00,10.94,92.57,9.79,,
293,05/04/2025 00:40:00,10.94,92.69,9.81,,
294,05/04/2025 00:50:00,10.90,92.65,9.77,,
295,05/04/2025 01:00:00,10.89,92.57,9.75,,
296,05/04/2025 01:10:00,10.79,92.52,9.63,,
297,05/04/2025 01:20:00,10.68,92.39,9.51,,
298,05/04/2025 01:30:00,10.57,92.34,9.39,,
299,05/04/2025 01:40:00,10.42,92.28,9.24,,
300,05/04/2025 01:50:00,10.36,92.43,9.19,,
301,05/04/2025 02:00:00,10.30,92.43,9.14,,
302,05/04/2025 02:10:00,10.27,92.34,9.10,,
303,05/04/2025 02:20:00,10.07,92.15,8.86,,
304,05/04/2025 02:30:00,9.88,91.89,8.63,,
305,05/04/2025 02:40:00,9.69,91.68,8.41,,
306,05/04/2025 02:50:00,9.48,91.90,8.24,,
307,05/04/2025 03:00:00,9.33,91.85,8.08,,
308,05/04/2025 03:10:00,9.14,91.76,7.88,,
309,05/04/2025 03:20:00,8.96,91.86,7.72,,
310,05/04/2025 03:30:00,8.86,92.08,7.65,,
311,05/04/2025 03:40:00,8.76,92.38,7.60,,
312,05/04/2025 03:50:00,8.68,92.31,7.52,,
313,05/04/2025 04:00:00,8.60,92.59,7.48,,
314,05/04/2025 04:10:00,8.63,92.77,7.54,,
315,05/04/2025 04:20:00,8.60,92.69,7.49,,
316,05/04/2025 04:30:00,8.55,92.55,7.42,,
317,05/04/2025 04:40:00,8.57,92.98,7.50,,
318,05/04/2025 04:50:00,8.35,91.64,7.08,,
319,05/04/2025 05:00:00,7.94,90.61,6.51,,
320,05/04/2025 05:10:00,7.41,90.07,5.89,,
321,05/04/2025 05:20:00,7.03,90.36,5.57,,
322,05/04/2025 05:30:00,6.73,90.60,5.31,,
323,05/04/2025 05:40:00,6.40,90.58,4.98,,
324,05/04/2025 05:50:00,6.12,90.42,4.68,,
325,05/04/2025 06:00:00,5.83,90.56,4.41,,
326,05/04/2025 06:10:00,5.70,91.61,4.45,,
327,05/04/2025 06:20:00,5.76,92.57,4.65,,
328,05/04/2025 06:30:00,5.80,92.79,4.73,,
329,05/04/2025 06:40:00,5.84,92.65,4.75,,
330,05/04/2025 06:50:00,5.80,92.63,4.70,,
331,05/04/2025 07:00:00,5.76,92.44,4.63,,
332,05/04/2025 07:10:00,5.71,92.53,4.60,,
333,05/04/2025 07:20:00,5.82,93.18,4.81,,
334,05/04/2025 07:30:00,6.40,93.48,5.43,,
335,05/04/2025 07:40:00,6.66,91.88,5.44,,
336,05/04/2025 07:50:00,7.03,92.41,5.89,,
337,05/04/2025 08:00:00,7.23,90.76,5.82,,
338,05/04/2025 08:10:00,6.97,89.51,5.37,,
339,05/04/2025 08:20:00,6.71,90.77,5.32,,
340,05/04/2025 08:30:00,6.98,93.92,6.07,,
341,05/04/2025 08:40:00,7.17,89.66,5.59,,
342,05/04/2025 08:50:00,7.58,91.05,6.22,,
343,05/04/2025 09:00:00,7.55,87.21,5.57,,
344,05/04/2025 09:10:00,7.33,89.33,5.70,,
345,05/04/2025 09:20:00,7.12,88.60,5.37,,
346,05/04/2025 09:30:00,7.26,89.44,5.64,,
347,05/04/2025 09:40:00,7.13,87.88,5.26,,
348,05/04/2025 09:50:00,7.01,90.01,5.49,,
349,05/04/2025 10:00:00,7.03,86.85,5.00,,
350,05/04/2025 10:10:00,6.87,89.07,5.20,,
351,05/04/2025 10:20:00,7.02,90.67,5.61,,
352,05/04/2025 10:30:00,7.50,85.63,5.26,,
353,05/04/2025 10:40:00,7.81,85.44,5.52,,
354,05/04/2025 10:50:00,7.97,84.59,5.54,,
355,05/04/2025 11:00:00,8.06,83.61,5.46,,
356,05/04/2025 11:10:00,8.08,86.22,5.93,,
357,05/04/2025 11:20:00,8.26,82.45,5.45,,
358,05/04/2025 11:30:00,8.68,80.53,5.53,,
359,05/04/2025 11:40:00,8.64,85.17,6.30,,
360,05/04/2025 11:50:00,8.85,82.30,6.00,,
361,05/04/2025 12:00:00,8.87,75.04,4.69,,
362,05/04/2025 12:10:00,8.57,84.01,6.03,,
363,05/04/2025 12:20:00,8.51,77.41,4.80,,
364,05/04/2025 12:30:00,9.46,80.87,6.35,,
365,05/04/2025 12:40:00,9.48,80.72,6.34,,
366,05/04/2025 12:50:00,9.19,82.32,6.34,,
367,05/04/2025 13:00:00,9.88,76.92,6.03,,
368,05/04/2025 13:10:00,9.79,75.93,5.76,,
369,05/04/2025 13:20:00,9.78,75.85,5.73,,
370,05/04/2025 13:30:00,10.07,76.25,6.09,,
371,05/04/2025 13:40:00,10.19,76.71,6.29,,
372,05/04/2025 13:50:00,10.51,74.29,6.14,,
373,05/04/2025 14:00:00,10.78,71.31,5.80,,
374,05/04/2025 14:10:00,10.86,70.94,5.81,,
375,05/04/2025 14:20:00,10.93,65.63,4.75,,
376,05/04/2025 14:30:00,11.12,73.95,6.66,,
377,05/04/2025 14:40:00,11.67,67.75,5.92,,
378,05/04/2025 14:50:00,11.78,67.32,5.94,,
379,05/04/2025 15:00:00,11.71,67.86,5.98,,
380,05/04/2025 15:10:00,11.41,71.28,6.41,,
381,05/04/2025 15:20:00,11.24,75.31,7.04,,
382,05/04/2025 15:30:00,11.23,68.51,5.66,,
383,05/04/2025 15:40:00,11.57,69.12,6.12,,
384,05/04/2025 15:50:00,11.82,68.00,6.11,,
385,05/04/2025 16:00:00,11.88,67.04,5.97,,
386,05/04/2025 16:10:00,11.60,70.04,6.34,,
387,05/04/2025 16:20:00,11.22,73.61,6.69,,
388,05/04/2025 16:30:00,11.34,71.30,6.35,,
389,05/04/2025 16:40:00,11.48,64.36,5.01,,
390,05/04/2025 16:50:00,11.37,68.86,5.86,,
391,05/04/2025 17:00:00,11.20,69.06,5.75,,
392,05/04/2025 17:10:00,11.07,72.02,6.23,,
393,05/04/2025 17:20:00,10.88,67.39,5.09,,
394,05/04/2025 17:30:00,10.99,69.44,5.63,,
395,05/04/2025 17:40:00,10.88,68.53,5.33,,
396,05/04/2025 17:50:00,10.55,69.95,5.31,,
397,05/04/2025 18:00:00,10.14,76.29,6.17,,
398,05/04/2025 18:10:00,10.06,77.36,6.29,,
399,05/04/2025 18:20:00,9.98,73.50,5.48,,
400,05/04/2025 18:30:00,9.99,74.91,5.76,,
401,05/04/2025 18:40:00,10.01,71.03,5.02,,
402,05/04/2025 18:50:00,10.08,71.32,5.14,,
403,05/04/2025 19:00:00,10.05,74.57,5.75,,
404,05/04/2025 19:10:00,9.77,76.03,5.76,,
405,05/04/2025 19:20:00,9.45,76.79,5.59,,
406,05/04/2025 19:30:00,9.09,76.05,5.11,,
407,05/04/2025 19:40:00,8.87,79.96,5.61,,
408,05/04/2025 19:50:00,8.73,78.67,5.24,,
409,05/04/2025 20:00:00,8.59,78.24,5.02,,
410,05/04/2025 20:10:00,8.44,81.59,5.48,,
411,05/04/2025 20:20:00,8.26,76.08,4.30,,
412,05/04/2025 20:30:00,8.06,77.28,4.34,,
413,05/04/2025 20:40:00,7.79,77.07,4.04,,
414,05/04/2025 20:50:00,7.60,79.68,4.32,,
415,05/04/2025 21:00:00,7.45,82.07,4.60,,
416,05/04/2025 21:10:00,7.39,82.57,4.62,,
417,05/04/2025 21:20:00,7.38,83.91,4.84,,
418,05/04/2025 21:30:00,7.45,81.00,4.41,,
419,05/04/2025 21:40:00,7.48,84.32,5.02,,
420,05/04/2025 21:50:00,7.48,82.96,4.79,,
421,05/04/2025 22:00:00,7.43,82.87,4.72,,
422,05/04/2025 22:10:00,7.37,82.72,4.63,,
423,05/04/2025 22:20:00,7.37,85.25,5.06,,
424,05/04/2025 22:30:00,7.33,84.47,4.90,,
425,05/04/2025 22:40:00,7.30,84.52,4.87,,
426,05/04/2025 22:50:00,7.23,84.06,4.72,,
427,05/04/2025 23:00:00,7.20,84.36,4.75,,
428,05/04/2025 23:10:00,7.15,83.77,4.60,,
429,05/04/2025 23:20:00,7.12,82.64,4.37,,
430,05/04/2025 23:30:00,7.11,83.27,4.47,,
431,05/04/2025 23:40:00,7.07,82.86,4.36,,
432,05/04/2025 23:50:00,7.02,85.15,4.71,,
433,05/05/2025 00:00:00,6.99,85.39,4.71,,
434,05/05/2025 00:10:00,6.93,84.73,4.54,,
435,05/05/2025 00:20:00,6.93,84.96,4.58,,
436,05/05/2025 00:30:00,6.84,83.42,4.23,,
437,05/05/2025 00:40:00,6.78,85.04,4.45,,
438,05/05/2025 00:50:00,6.75,84.86,4.39,,
439,05/05/2025 01:00:00,6.66,85.25,4.36,,
440,05/05/2025 01:10:00,6.63,84.06,4.13,,
441,05/05/2025 01:20:00,6.57,84.00,4.07,,
442,05/05/2025 01:30:00,6.49,84.42,4.06,,
443,05/05/2025 01:40:00,6.41,84.92,4.07,,
444,05/05/2025 01:50:00,6.40,84.90,4.05,,
445,05/05/2025 02:00:00,6.27,85.30,3.99,,
446,05/05/2025 02:10:00,6.20,84.43,3.77,,
447,05/05/2025 02:20:00,6.13,83.90,3.62,,
448,05/05/2025 02:30:00,6.05,83.95,3.54,,
449,05/05/2025 02:40:00,5.94,83.05,3.29,,
450,05/05/2025 02:50:00,5.77,82.76,3.07,,
451,05/05/2025 03:00:00,5.63,84.79,3.28,,
452,05/05/2025 03:10:00,5.52,83.17,2.90,,
453,05/05/2025 03:20:00,5.41,82.82,2.73,,
454,05/05/2025 03:30:00,5.35,84.20,2.90,,
455,05/05/2025 03:40:00,5.34,84.61,2.96,,
456,05/05/2025 03:50:00,5.34,85.02,3.03,,
457,05/05/2025 04:00:00,5.25,84.17,2.80,,
458,05/05/2025 04:10:00,5.22,84.10,2.76,,
459,05/05/2025 04:20:00,5.07,84.87,2.74,,
460,05/05/2025 04:30:00,5.00,84.00,2.52,,
461,05/05/2025 04:40:00,4.94,84.54,2.56,,
462,05/05/2025 04:50:00,4.80,84.27,2.38,,
463,05/05/2025 05:00:00,4.61,85.17,2.34,,
464,05/05/2025 05:10:00,4.42,85.06,2.13,,
465,05/05/2025 05:20:00,4.21,85.89,2.06,,
466,05/05/2025 05:30:00,3.98,86.34,1.91,,
467,05/05/2025 05:40:00,3.75,86.64,1.73,,
468,05/05/2025 05:50:00,3.53,87.17,1.60,,
469,05/05/2025 06:00:00,3.35,87.95,1.55,,
470,05/05/2025 06:10:00,3.20,86.90,1.24,,
471,05/05/2025 06:20:00,3.03,87.36,1.14,,
472,05/05/2025 06:30:00,3.05,90.66,1.68,,
473,05/05/2025 06:40:00,3.21,90.55,1.82,,
474,05/05/2025 06:50:00,3.34,90.79,1.98,,
475,05/05/2025 07:00:00,3.63,91.31,2.35,,
476,05/05/2025 07:10:00,4.13,91.01,2.79,,
477,05/05/2025 07:20:00,4.92,88.11,3.12,,
478,05/05/2025 07:30:00,5.75,86.00,3.59,,
479,05/05/2025 07:40:00,5.92,85.21,3.63,,
